ID_TRANSACC,ID_ORIG,ID_DEST,MONTO,FECHA_HORA,ESTADO
11747,105693,103496,226.24,2024-10-31 08:40:34,Confirmada
11748,101773,104943,97.24,2024-08-28 13:26:34,Confirmada
11749,105615,102088,367.08,2025-03-05 01:02:34,Confirmada
11750,101830,101654,170.81,2024-08-25 03:51:34,Rechazada
11751,100673,104025,485.91,2024-12-31 07:22:34,Confirmada
11752,103705,103555,1700.94,2024-11-06 09:28:34,Pendiente
11753,102171,101309,313.2,2024-10-14 11:13:34,Pendiente
11754,104080,102673,155.67,2024-11-04 16:31:34,Rechazada
11755,102651,100887,799.61,2024-09-17 02:12:34,Pendiente
11756,105901,100007,14.86,2025-01-01 09:03:34,Confirmada
11757,104224,103256,611.22,2024-10-14 23:16:34,Rechazada
11758,104439,101654,1777.32,2024-11-06 21:10:34,Confirmada
11759,102650,101868,1951.92,2024-08-29 15:24:34,Rechazada
11760,105462,103034,382.7,2025-05-21 08:00:34,Confirmada
11761,102136,101741,977.11,2024-11-15 01:27:34,Confirmada
11762,104227,104379,757.96,2024-10-31 07:46:34,Pendiente
11763,100647,105031,1344.33,2025-05-08 19:57:34,Confirmada
11764,102617,103101,962.37,2025-03-12 06:00:34,Pendiente
11765,105310,102957,431.27,2024-12-21 11:56:34,Confirmada
11766,102078,102853,1380.81,2024-06-28 05:58:34,Confirmada
11767,104949,105492,221.38,2024-12-28 02:43:34,Confirmada
11768,105451,104556,1386.9,2025-02-08 21:43:34,Pendiente
11769,100169,102328,1744.58,2024-07-09 09:05:34,Confirmada
11770,105142,101403,948.71,2025-03-05 08:10:34,Rechazada
11771,100670,103148,379.61,2024-09-08 10:01:34,Confirmada
11772,102471,100139,1171.14,2024-07-08 06:36:34,Confirmada
11773,104479,102556,1308.1,2024-08-03 15:23:34,Confirmada
11774,105730,102521,1118.71,2025-01-13 08:06:34,Confirmada
11775,100700,104247,675.41,2024-10-24 23:41:34,Confirmada
11776,105139,104307,1618.71,2024-07-27 15:38:34,Confirmada
11777,101341,104570,730.41,2025-03-02 07:03:34,Confirmada
11778,101098,100235,1641.16,2025-04-20 10:55:34,Confirmada
11779,104564,100336,595.19,2025-01-23 13:33:34,Pendiente
11780,104684,101361,1380.38,2024-10-14 18:54:34,Confirmada
11781,103465,105711,797.05,2024-11-19 03:30:34,Confirmada
11782,101376,104121,1134.15,2024-06-06 20:52:34,Rechazada
11783,103861,100231,1321.04,2024-11-18 10:55:34,Confirmada
11784,101213,102901,247.96,2025-02-16 23:17:34,Confirmada
11785,101843,102815,1003.81,2024-09-15 04:02:34,Confirmada
11786,102291,102929,1948.55,2025-05-20 13:10:34,Confirmada
11787,102203,103741,1271.28,2025-02-09 17:11:34,Confirmada
11788,101584,104196,419.11,2024-10-19 08:13:34,Rechazada
11789,105489,105248,1458.0,2024-09-09 22:17:34,Rechazada
11790,104002,105281,1016.6,2024-12-01 14:42:34,Confirmada
11791,100175,100075,916.43,2025-05-02 16:41:34,Confirmada
11792,105511,101914,719.07,2024-07-01 23:13:34,Pendiente
11793,100308,104838,701.25,2024-07-08 20:14:34,Pendiente
11794,101878,102439,494.61,2025-02-14 00:30:34,Rechazada
11795,106033,103509,1592.1,2025-01-18 18:40:34,Confirmada
11796,101767,103813,624.92,2024-07-03 13:26:34,Rechazada
11797,105295,103732,1079.66,2024-06-23 19:17:34,Confirmada
11798,105168,100480,242.24,2024-05-31 02:28:34,Confirmada
11799,105601,101663,1842.13,2024-08-06 06:39:34,Pendiente
11800,102262,100227,1260.51,2025-02-16 22:16:34,Rechazada
11801,104129,100722,1441.63,2025-05-20 04:00:34,Pendiente
11802,103386,102218,1982.7,2024-10-20 10:19:34,Confirmada
11803,102607,103554,1902.54,2024-09-02 03:48:34,Confirmada
11804,104318,102155,602.89,2025-05-03 11:53:34,Confirmada
11805,105521,100529,331.73,2025-01-10 19:58:34,Confirmada
11806,102939,102592,1719.4,2024-06-20 04:48:34,Confirmada
11807,102067,106001,482.99,2025-05-07 14:41:34,Confirmada
11808,103252,100136,1461.66,2025-01-22 18:51:34,Confirmada
11809,100763,101121,1399.11,2024-08-15 23:21:34,Confirmada
11810,101361,101484,818.61,2024-12-08 14:16:34,Rechazada
11811,105566,100774,993.08,2024-09-29 00:11:34,Confirmada
11812,105714,100029,1729.65,2025-05-15 20:00:34,Pendiente
11813,105609,102127,154.37,2025-05-11 01:46:34,Pendiente
11814,101169,104331,1703.46,2024-12-01 09:59:34,Pendiente
11815,101560,101100,1927.01,2025-01-06 17:25:34,Confirmada
11816,101287,103831,1100.18,2025-03-20 00:55:34,Confirmada
11817,101918,104371,657.9,2025-02-23 21:49:34,Pendiente
11818,101369,101526,1931.04,2024-08-13 18:19:34,Pendiente
11819,105734,101150,1607.65,2025-05-21 14:23:34,Confirmada
11820,101723,100711,1402.4,2025-03-18 01:42:34,Confirmada
11821,102971,105763,1895.3,2024-12-25 02:54:34,Pendiente
11822,105199,105690,947.68,2024-10-05 10:41:34,Confirmada
11823,102684,105084,226.37,2024-10-07 04:19:34,Confirmada
11824,100002,101124,214.15,2025-04-21 15:36:34,Confirmada
11825,101480,104731,910.91,2025-03-06 11:28:34,Confirmada
11826,105634,102422,1394.06,2025-03-30 13:50:34,Confirmada
11827,104909,102900,142.47,2024-08-12 14:43:34,Pendiente
11828,104339,103818,1438.8,2024-12-28 12:36:34,Confirmada
11829,104464,101496,818.24,2025-05-08 06:22:34,Pendiente
11830,101000,100212,224.6,2025-01-02 10:54:34,Confirmada
11831,102505,101941,1364.72,2024-09-14 14:36:34,Rechazada
11832,105327,103618,1072.52,2025-04-21 17:50:34,Confirmada
11833,102420,105445,1355.36,2025-03-31 08:12:34,Rechazada
11834,103246,104831,849.09,2025-01-09 00:53:34,Confirmada
11835,105964,100267,1781.03,2025-02-08 05:19:34,Confirmada
11836,102275,104334,633.36,2024-07-09 15:24:34,Rechazada
11837,103246,105215,574.54,2024-06-07 01:29:34,Confirmada
11838,102274,105968,841.46,2024-12-15 08:32:34,Confirmada
11839,104310,100252,363.85,2025-03-21 14:28:34,Confirmada
11840,103168,102349,644.32,2024-10-10 21:31:34,Confirmada
11841,103455,105891,1196.1,2025-03-24 10:25:34,Pendiente
11842,103474,104396,1482.03,2025-01-01 13:48:34,Confirmada
11843,100309,102512,708.58,2024-07-29 06:52:34,Pendiente
11844,105433,102901,1467.26,2024-11-30 05:53:34,Confirmada
11845,101516,105572,1736.3,2025-05-13 15:58:34,Rechazada
11846,101602,101726,1706.78,2025-05-04 21:31:34,Confirmada
11847,103894,100749,1325.23,2024-12-17 08:05:34,Confirmada
11848,105610,103827,1538.23,2025-01-15 00:17:34,Rechazada
11849,102446,101894,533.34,2025-04-16 16:56:34,Pendiente
11850,103632,101413,1772.91,2025-02-23 06:45:34,Confirmada
11851,103340,100729,1480.87,2025-04-17 00:05:34,Rechazada
11852,104577,102606,535.62,2024-09-12 07:16:34,Confirmada
11853,105618,101061,686.54,2025-05-12 18:40:34,Pendiente
11854,103413,104045,498.3,2024-10-15 09:00:34,Confirmada
11855,100265,103629,817.47,2024-12-26 01:12:34,Confirmada
11856,101264,101915,1395.86,2024-11-05 07:28:34,Confirmada
11857,105245,105769,542.79,2025-02-27 06:50:34,Confirmada
11858,105951,101558,1819.65,2025-02-22 00:06:34,Pendiente
11859,103481,102821,1683.1,2024-08-06 22:06:34,Confirmada
11860,104061,103131,668.22,2024-09-01 11:50:34,Confirmada
11861,101977,103859,392.95,2025-04-15 19:44:34,Confirmada
11862,102024,103339,798.23,2024-07-24 09:38:34,Confirmada
11863,105671,100596,709.85,2024-08-03 13:22:34,Confirmada
11864,102228,105339,275.19,2025-04-28 09:34:34,Confirmada
11865,101681,103000,1497.32,2024-12-21 15:53:34,Pendiente
11866,105824,101286,1988.41,2025-05-03 16:12:34,Confirmada
11867,102149,101912,1482.5,2024-12-20 03:04:34,Confirmada
11868,103654,101495,815.91,2024-07-11 14:09:34,Confirmada
11869,103185,100746,434.52,2024-05-22 09:49:34,Confirmada
11870,103955,105201,1357.36,2024-12-22 05:05:34,Confirmada
11871,102937,104688,469.26,2025-04-12 04:04:34,Confirmada
11872,100679,103346,1339.32,2024-08-06 16:56:34,Confirmada
11873,100279,103204,1535.23,2024-09-23 18:48:34,Confirmada
11874,101691,102863,1287.05,2024-10-20 12:55:34,Confirmada
11875,101231,102862,469.75,2025-03-21 19:17:34,Pendiente
11876,101511,103013,1779.48,2025-03-21 16:59:34,Pendiente
11877,105078,100769,973.33,2024-10-06 14:15:34,Confirmada
11878,105829,100563,687.24,2024-10-07 07:33:34,Confirmada
11879,101377,103167,643.16,2024-08-01 08:15:34,Confirmada
11880,105874,101054,283.3,2025-02-09 13:21:34,Confirmada
11881,105209,105944,1137.99,2024-12-28 05:24:34,Confirmada
11882,105109,102544,413.24,2024-11-21 13:06:34,Confirmada
11883,103996,105449,1452.83,2024-09-27 04:29:34,Rechazada
11884,105979,100077,1267.79,2025-01-02 02:22:34,Confirmada
11885,100872,105785,360.6,2024-06-03 19:37:34,Rechazada
11886,101235,104050,1646.13,2024-07-23 02:05:34,Pendiente
11887,105971,103832,1173.25,2024-12-03 14:16:34,Pendiente
11888,103150,105263,1726.97,2025-05-08 09:59:34,Pendiente
11889,101846,105565,1265.84,2024-07-21 22:49:34,Confirmada
11890,104179,104294,821.07,2024-09-01 09:31:34,Rechazada
11891,101983,100179,85.82,2024-08-06 19:02:34,Confirmada
11892,101760,101759,1524.78,2024-11-16 04:24:34,Confirmada
11893,101199,104857,1805.89,2024-05-23 19:31:34,Rechazada
11894,101059,101785,1516.83,2024-12-11 07:02:34,Confirmada
11895,101324,102076,1587.36,2025-05-02 09:10:34,Pendiente
11896,104785,104450,1784.27,2024-05-30 13:04:34,Rechazada
11897,100016,100671,888.81,2024-06-25 11:06:34,Rechazada
11898,101836,104742,1574.84,2024-06-02 09:46:34,Confirmada
11899,101083,102675,772.31,2025-03-20 07:13:34,Confirmada
11900,101326,100676,62.3,2025-05-16 22:29:34,Confirmada
11901,105869,103605,1497.13,2025-04-23 05:57:34,Confirmada
11902,102244,101117,456.19,2024-07-29 03:00:34,Confirmada
11903,102123,105008,1707.69,2024-07-09 08:26:34,Rechazada
11904,104920,101389,976.82,2024-12-21 19:40:34,Confirmada
11905,101973,105068,1166.47,2024-08-09 09:09:34,Confirmada
11906,103897,103912,1979.66,2025-04-20 16:23:34,Confirmada
11907,102208,101390,1582.37,2025-04-05 01:27:34,Confirmada
11908,102406,100726,21.31,2025-01-14 07:01:34,Confirmada
11909,104029,102852,544.92,2024-10-08 15:28:34,Confirmada
11910,103508,102418,758.88,2024-09-15 07:04:34,Confirmada
11911,100497,101882,170.91,2025-03-08 05:08:34,Pendiente
11912,100371,102398,216.11,2024-11-03 19:23:34,Confirmada
11913,100512,103151,1244.07,2025-01-21 01:14:34,Confirmada
11914,102602,103746,1906.29,2024-10-08 20:13:34,Confirmada
11915,100357,105586,365.53,2024-10-30 11:17:34,Pendiente
11916,104497,104794,1492.24,2025-01-25 11:58:34,Pendiente
11917,104555,103014,1639.25,2024-06-16 00:30:34,Confirmada
11918,101892,102744,377.3,2025-01-13 20:20:34,Confirmada
11919,100429,104617,702.36,2025-03-07 12:51:34,Pendiente
11920,100679,103253,1412.28,2025-01-16 13:31:34,Confirmada
11921,100959,104654,797.96,2025-01-07 23:47:34,Confirmada
11922,104870,101328,574.71,2025-04-11 00:17:34,Confirmada
11923,102126,101200,1324.67,2025-02-16 23:00:34,Pendiente
11924,101151,102647,1153.85,2025-03-07 06:47:34,Confirmada
11925,101989,104992,1384.58,2025-03-15 03:00:34,Confirmada
11926,104645,100148,570.35,2024-11-06 09:57:34,Confirmada
11927,105048,101035,1028.68,2024-11-12 01:34:34,Confirmada
11928,100684,101173,1910.64,2025-03-14 13:23:34,Confirmada
11929,103988,105135,790.31,2024-06-09 13:39:34,Pendiente
11930,100805,105281,1958.38,2024-08-15 11:46:34,Confirmada
11931,104359,101826,1203.66,2024-11-06 13:02:34,Confirmada
11932,100451,103385,916.68,2025-02-16 20:48:34,Confirmada
11933,105166,102775,1803.41,2024-06-17 02:26:34,Confirmada
11934,105399,105052,66.49,2024-12-05 08:24:34,Confirmada
11935,103590,103708,150.76,2024-08-07 04:53:34,Pendiente
11936,103061,103521,360.68,2024-10-28 12:37:34,Confirmada
11937,104154,103708,959.21,2024-06-22 21:41:34,Pendiente
11938,105754,104402,1915.59,2024-09-05 21:02:34,Confirmada
11939,101546,102571,1549.25,2025-05-14 13:38:34,Confirmada
11940,104786,103348,1470.37,2024-07-31 00:56:34,Pendiente
11941,103395,105016,1438.35,2024-09-29 22:29:34,Confirmada
11942,105968,103516,772.44,2025-05-21 22:49:34,Rechazada
11943,101039,100624,1684.8,2024-11-13 04:04:34,Rechazada
11944,102475,104785,625.78,2025-02-17 02:57:34,Confirmada
11945,102139,105478,363.57,2024-12-20 13:01:34,Confirmada
11946,102762,105073,476.86,2024-08-23 03:51:34,Pendiente
11947,102872,102545,1873.42,2024-05-23 21:33:34,Pendiente
11948,101538,101630,325.15,2024-08-28 08:28:34,Confirmada
11949,101637,100105,755.66,2024-09-30 08:20:34,Confirmada
11950,103578,105500,1895.83,2024-12-03 11:06:34,Confirmada
11951,104374,101459,21.27,2024-09-23 04:33:34,Rechazada
11952,102935,101789,1680.91,2024-10-17 07:53:34,Confirmada
11953,105590,101932,799.4,2024-10-14 07:46:34,Confirmada
11954,100566,104709,483.73,2025-03-05 09:04:34,Rechazada
11955,103808,103086,226.06,2024-10-24 02:26:34,Rechazada
11956,106005,104417,1829.78,2024-08-15 13:13:34,Pendiente
11957,105873,101131,478.48,2025-05-19 18:29:34,Confirmada
11958,102378,104687,669.68,2024-10-26 07:51:34,Rechazada
11959,102119,102311,1063.87,2025-02-25 18:31:34,Confirmada
11960,104566,103326,1096.58,2024-05-23 20:48:34,Confirmada
11961,103286,104320,959.03,2024-08-24 14:06:34,Confirmada
11962,105071,100953,187.71,2025-03-25 23:03:34,Confirmada
11963,100384,102685,1797.28,2025-01-23 16:49:34,Confirmada
11964,101313,105559,722.45,2025-04-08 12:13:34,Confirmada
11965,100545,104494,533.82,2025-05-21 23:53:34,Pendiente
11966,102641,102178,621.19,2024-07-13 01:38:34,Confirmada
11967,105143,101295,1950.8,2024-09-23 16:38:34,Rechazada
11968,103675,102432,45.39,2024-06-28 01:40:34,Confirmada
11969,103991,105410,300.86,2024-05-22 22:35:34,Pendiente
11970,104343,101157,979.58,2025-04-14 20:34:34,Pendiente
11971,102007,101326,580.96,2024-06-13 17:15:34,Confirmada
11972,102659,102262,197.13,2025-01-25 21:16:34,Confirmada
11973,101866,105156,846.68,2024-10-13 23:31:34,Rechazada
11974,100535,101387,901.52,2024-09-16 13:41:34,Confirmada
11975,105012,102451,1472.25,2024-07-15 18:08:34,Confirmada
11976,103684,104692,949.0,2025-04-13 12:57:34,Confirmada
11977,103182,105760,314.15,2025-04-16 09:57:34,Pendiente
11978,103825,103635,775.68,2024-05-25 18:52:34,Pendiente
11979,103313,104265,101.4,2025-04-20 19:48:34,Rechazada
11980,102407,101915,369.33,2024-10-17 03:17:34,Rechazada
11981,104085,103546,895.76,2024-06-12 23:19:34,Rechazada
11982,101586,104562,1494.49,2025-04-01 10:18:34,Confirmada
11983,104109,104975,961.0,2025-02-01 02:52:34,Pendiente
11984,101848,102578,1790.23,2024-12-01 02:12:34,Pendiente
11985,103372,102842,953.99,2025-01-21 22:01:34,Confirmada
11986,105920,104672,110.72,2024-06-08 00:55:34,Confirmada
11987,102070,106033,1871.83,2024-12-02 08:13:34,Confirmada
11988,105792,103078,295.27,2025-05-09 01:12:34,Confirmada
11989,103397,100347,494.5,2024-07-18 01:41:34,Confirmada
11990,102677,102665,986.48,2024-06-28 14:16:34,Confirmada
11991,100687,103403,712.69,2025-04-02 21:40:34,Confirmada
11992,104499,101992,344.83,2025-02-14 13:29:34,Rechazada
11993,104989,100520,503.86,2025-02-20 11:05:34,Confirmada
11994,103670,101157,858.57,2024-11-29 17:34:34,Confirmada
11995,103174,103661,1994.72,2024-10-01 17:50:34,Confirmada
11996,100514,102694,1547.55,2024-11-20 11:11:34,Confirmada
11997,102647,104062,188.59,2025-01-08 19:05:34,Confirmada
11998,100627,102891,110.36,2025-05-11 22:32:34,Pendiente
11999,101377,105745,1311.76,2025-03-22 22:30:34,Confirmada
12000,100567,100625,62.35,2024-11-09 06:04:34,Confirmada
12001,100835,101668,1259.19,2024-11-26 01:06:34,Confirmada
12002,101774,104165,810.52,2025-03-14 22:36:34,Confirmada
12003,105055,102527,918.64,2025-01-31 14:55:34,Confirmada
12004,100199,102523,594.46,2024-08-28 18:39:34,Rechazada
12005,102916,102859,746.82,2024-12-21 15:05:34,Confirmada
12006,104807,105604,1815.72,2024-10-05 05:05:34,Pendiente
12007,102220,103620,1968.9,2024-07-21 09:16:34,Confirmada
12008,105549,103454,685.12,2025-04-09 19:59:34,Rechazada
12009,105428,100303,612.37,2025-03-31 19:40:34,Pendiente
12010,104841,105584,1448.66,2024-07-06 06:51:34,Confirmada
12011,105911,103337,1465.8,2024-06-01 18:47:34,Confirmada
12012,100429,103776,490.21,2025-04-06 16:49:34,Confirmada
12013,105181,104383,1987.88,2024-10-22 18:04:34,Confirmada
12014,103459,100830,1908.21,2024-08-12 13:38:34,Confirmada
12015,103402,105529,1548.5,2024-10-07 07:48:34,Rechazada
12016,101365,101943,516.41,2024-08-26 12:38:34,Pendiente
12017,103656,104916,1468.62,2025-02-25 10:39:34,Confirmada
12018,103927,100542,1139.51,2024-11-23 17:21:34,Confirmada
12019,103344,104808,548.77,2024-08-02 05:14:34,Confirmada
12020,103861,105738,221.06,2025-04-20 09:22:34,Confirmada
12021,101071,104796,725.13,2025-04-03 21:29:34,Confirmada
12022,103031,102922,949.25,2025-05-16 17:10:34,Confirmada
12023,102042,105741,1100.8,2024-06-27 20:09:34,Confirmada
12024,100451,100685,1355.57,2025-01-10 02:03:34,Confirmada
12025,102759,101529,1057.17,2024-08-15 09:04:34,Confirmada
12026,100162,103940,1407.91,2025-01-11 03:18:34,Pendiente
12027,102669,100689,1505.89,2025-01-23 23:28:34,Confirmada
12028,105244,103168,317.49,2025-02-27 03:30:34,Confirmada
12029,102638,101809,1377.83,2025-05-04 04:35:34,Confirmada
12030,101101,104122,401.29,2025-04-29 08:38:34,Pendiente
12031,104802,100416,1211.41,2024-06-11 21:45:34,Confirmada
12032,105665,104076,1056.73,2024-10-09 09:06:34,Confirmada
12033,101325,105926,259.64,2024-09-01 08:41:34,Confirmada
12034,102644,103502,735.11,2024-07-02 13:22:34,Pendiente
12035,104855,106027,366.52,2024-09-13 14:07:34,Rechazada
12036,100720,100771,105.95,2024-10-08 22:34:34,Pendiente
12037,103530,102020,610.33,2025-03-09 21:53:34,Confirmada
12038,102858,103317,781.15,2025-04-15 04:27:34,Pendiente
12039,104834,102986,1210.71,2025-02-20 16:24:34,Pendiente
12040,105495,103443,722.66,2024-09-12 09:24:34,Confirmada
12041,100986,101885,1428.22,2024-08-17 23:35:34,Confirmada
12042,105596,104645,955.47,2024-08-15 02:11:34,Confirmada
12043,102413,102015,745.91,2024-11-18 09:46:34,Confirmada
12044,103213,102013,137.91,2025-02-20 14:25:34,Confirmada
12045,103987,101777,413.13,2024-08-06 21:56:34,Confirmada
12046,104239,103304,1924.96,2025-03-27 23:14:34,Confirmada
12047,105591,104006,1398.94,2024-06-23 22:16:34,Confirmada
12048,103191,104117,1897.67,2024-09-30 06:46:34,Pendiente
12049,103452,101366,1863.59,2024-07-08 19:51:34,Confirmada
12050,103211,102619,765.61,2024-06-02 01:42:34,Confirmada
12051,101613,102156,1450.47,2024-06-05 11:05:34,Confirmada
12052,104852,104137,185.69,2024-09-30 13:02:34,Pendiente
12053,105145,102272,1113.01,2024-10-07 12:47:34,Confirmada
12054,104018,101441,1965.28,2025-01-01 01:41:34,Rechazada
12055,100704,105229,309.27,2024-12-12 19:32:34,Confirmada
12056,104994,103556,1840.96,2024-08-26 20:59:34,Confirmada
12057,101668,100738,263.33,2024-05-28 10:37:34,Confirmada
12058,104909,103823,1238.9,2025-04-06 22:05:34,Confirmada
12059,106048,104911,779.98,2025-02-17 20:08:34,Confirmada
12060,102009,102532,1529.94,2024-08-09 20:01:34,Pendiente
12061,105728,104480,518.12,2024-06-12 22:29:34,Rechazada
12062,103115,103912,1076.48,2025-04-07 03:04:34,Rechazada
12063,100708,106033,240.4,2025-04-12 02:46:34,Rechazada
12064,104699,105872,20.05,2024-08-05 13:28:34,Confirmada
12065,100392,100988,820.74,2024-07-07 02:32:34,Pendiente
12066,104559,104484,358.98,2024-11-14 00:30:34,Pendiente
12067,100259,105056,401.81,2024-10-12 19:15:34,Confirmada
12068,101908,100948,1152.76,2024-09-14 23:18:34,Confirmada
12069,104120,105794,1851.84,2025-02-24 08:38:34,Pendiente
12070,105014,104196,971.5,2024-10-06 19:00:34,Confirmada
12071,100675,102560,2.88,2024-09-07 21:51:34,Confirmada
12072,105448,101224,594.44,2024-11-05 10:58:34,Rechazada
12073,103969,100652,1766.54,2024-06-21 15:56:34,Pendiente
12074,102442,102385,1644.65,2024-10-24 16:33:34,Pendiente
12075,100572,104892,261.38,2024-09-23 02:39:34,Confirmada
12076,100877,105803,1949.46,2024-07-21 03:20:34,Confirmada
12077,104249,100763,50.9,2024-08-05 07:14:34,Confirmada
12078,102525,105552,451.01,2024-09-30 15:57:34,Confirmada
12079,104843,101307,1925.37,2024-08-26 13:31:34,Rechazada
12080,102940,100180,177.94,2025-02-10 10:25:34,Confirmada
12081,101920,104154,356.37,2025-02-23 03:15:34,Confirmada
12082,100995,105236,1837.98,2025-05-11 12:18:34,Pendiente
12083,102347,101189,872.91,2024-11-20 01:35:34,Confirmada
12084,102546,104686,294.61,2025-03-13 23:57:34,Confirmada
12085,105522,105490,380.32,2024-07-11 13:51:34,Pendiente
12086,105259,105344,284.03,2025-02-02 00:42:34,Confirmada
12087,104795,103836,541.38,2024-10-01 11:30:34,Confirmada
12088,105863,103840,653.31,2024-08-12 19:09:34,Confirmada
12089,101663,103644,1982.56,2024-06-24 23:23:34,Confirmada
12090,100039,105576,1763.27,2025-01-18 14:25:34,Confirmada
12091,105707,102869,1810.96,2024-06-02 15:33:34,Pendiente
12092,104998,104744,396.09,2025-04-01 14:14:34,Rechazada
12093,100893,102796,563.75,2024-07-25 19:09:34,Confirmada
12094,100404,101024,772.4,2024-08-22 09:37:34,Pendiente
